FID,fire_zone_type,place_fips,place_name,neighborhood,x,y
3213993,SRA,59346,Ramona CDP,,-116.8510426,33.04455463
3213994,,59346,Ramona CDP,,-116.86827,33.0276015
3213995,,59346,Ramona CDP,,-116.861822,33.0286235
3213996,,59346,Ramona CDP,,-116.8581415,33.0285415
3213997,,59346,Ramona CDP,,-116.8605385,33.0321255
3213998,,59346,Ramona CDP,,-116.8609092,33.03253402
3213999,,59346,Ramona CDP,,-116.8548469,33.03373752
3214000,,59346,Ramona CDP,,-116.8582734,33.03593883
3214001,SRA,59346,Ramona CDP,,-116.8402068,33.052761
3214002,SRA,59346,Ramona CDP,,-116.8312277,33.04333738
3214003,SRA,59346,Ramona CDP,,-116.8286765,33.0448775
3214004,,59346,Ramona CDP,,-116.8423337,33.03403955
3214005,,59346,Ramona CDP,,-116.842149,33.034967
3214006,,59346,Ramona CDP,,-116.8386703,33.02802564
3214010,,59346,Ramona CDP,,-116.8892055,33.022354
3214011,,59346,Ramona CDP,,-116.8876782,33.02363083
3214012,,59346,Ramona CDP,,-116.8877366,33.02670327
3214013,,59346,Ramona CDP,,-116.8780634,33.01881908
3214014,,59346,Ramona CDP,,-116.883023,33.021079
3214015,,59346,Ramona CDP,,-116.8803531,33.02148877
3214016,,59346,Ramona CDP,,-116.8764334,33.02229411
3214017,,59346,Ramona CDP,,-116.873965,33.011947
3214018,LRA,59346,Ramona CDP,,-116.8582235,33.0224815
3214021,,59346,Ramona CDP,,-116.8418108,33.02148904
3214022,,59346,Ramona CDP,,-116.847328,33.025504
3214023,,59346,Ramona CDP,,-116.8472273,33.02687321
3214039,SRA,59346,Ramona CDP,,-116.8454655,32.999439
3319402,SRA,59346,Ramona CDP,,-116.8967925,33.0755335
3319498,,59346,Ramona CDP,,-116.9511463,33.02876242
3319499,,59346,Ramona CDP,,-116.9513394,33.02983485
3319500,,59346,Ramona CDP,,-116.9074334,33.03918831
3319501,,59346,Ramona CDP,,-116.900864,33.02785339
3319502,,59346,Ramona CDP,,-116.8991885,33.0306505
3319504,,59346,Ramona CDP,,-116.9464862,33.02543213
3319510,,59346,Ramona CDP,,-116.9246179,33.0252721
3319511,SRA,59346,Ramona CDP,,-116.928609,33.0128135
3319512,SRA,59346,Ramona CDP,,-116.9320318,33.01442687
3319513,,59346,Ramona CDP,,-116.8972393,33.02483703
3319514,,59346,Ramona CDP,,-116.9009657,33.02486805
3319515,SRA,59346,Ramona CDP,,-116.9152584,33.00922319
3319516,SRA,59346,Ramona CDP,,-116.9132955,33.009906
3319517,,59346,Ramona CDP,,-116.9046322,33.01422951
3319526,SRA,59346,Ramona CDP,,-116.867245,33.0738165
3319527,SRA,59346,Ramona CDP,,-116.8625592,33.07939832
3319528,SRA,59346,Ramona CDP,,-116.8558015,33.080368
3319529,SRA,59346,Ramona CDP,,-116.869816,33.0644965
3319530,SRA,59346,Ramona CDP,,-116.8576006,33.0705758
3319531,SRA,59346,Ramona CDP,,-116.8537003,33.0708959
3319532,SRA,59346,Ramona CDP,,-116.830632,33.093429
3319533,SRA,59346,Ramona CDP,,-116.8357623,33.08789205
3319534,SRA,59346,Ramona CDP,,-116.8399945,33.07944
3319535,SRA,59346,Ramona CDP,,-116.8406816,33.07945055
3319542,SRA,59346,Ramona CDP,,-116.8730994,33.06364608
3319543,LRA,59346,Ramona CDP,,-116.8922315,33.0462375
3319544,SRA,59346,Ramona CDP,,-116.8901925,33.0496885
3319545,SRA,59346,Ramona CDP,,-116.8898208,33.05388553
3319546,SRA,59346,Ramona CDP,,-116.8516,33.058248
3319547,,59346,Ramona CDP,,-116.8646872,33.05094123
3319548,,59346,Ramona CDP,,-116.8710256,33.05415381
3319549,SRA,59346,Ramona CDP,,-116.856138,33.04807849
3319550,,59346,Ramona CDP,,-116.8901138,33.03998704
3319551,LRA,59346,Ramona CDP,,-116.8939111,33.04491731
3319552,,59346,Ramona CDP,,-116.8775123,33.03772802
3319553,,59346,Ramona CDP,,-116.8835405,33.0397575
3319554,,59346,Ramona CDP,,-116.8766429,33.04023962
3319555,,59346,Ramona CDP,,-116.8816109,33.0435451
3319556,,59346,Ramona CDP,,-116.8769645,33.045473
3319557,,59346,Ramona CDP,,-116.886537,33.027688
3319558,,59346,Ramona CDP,,-116.8849818,33.0294685
3319559,,59346,Ramona CDP,,-116.8915555,33.0314425
3319560,,59346,Ramona CDP,,-116.8913155,33.03203416
3319561,,59346,Ramona CDP,,-116.8663778,33.03671822
3319562,,59346,Ramona CDP,,-116.8618865,33.0455035
3319563,,59346,Ramona CDP,,-116.8530993,33.03635255
3319564,,59346,Ramona CDP,,-116.8590428,33.03708761
3319565,,59346,Ramona CDP,,-116.8640345,33.0277395
3319566,,59346,Ramona CDP,,-116.8684055,33.0331045
3319567,,59346,Ramona CDP,,-116.866085,33.034617
3319568,,59346,Ramona CDP,,-116.8587784,33.03066314
3319569,,59346,Ramona CDP,,-116.8599095,33.033146
3319570,,59346,Ramona CDP,,-116.842718,33.05685
3319572,SRA,59346,Ramona CDP,,-116.8452842,33.03807165
3319573,SRA,59346,Ramona CDP,,-116.841057,33.0400499
3319574,SRA,59346,Ramona CDP,,-116.8369885,33.0428225
3319575,,59346,Ramona CDP,,-116.8445335,33.0328185
3319577,,59346,Ramona CDP,,-116.8863747,33.02394991
3319578,,59346,Ramona CDP,,-116.8740835,33.021345
3319579,,59346,Ramona CDP,,-116.873251,33.026098
3319580,,59346,Ramona CDP,,-116.8756595,33.026271
3319581,,59346,Ramona CDP,,-116.894256,33.010156
3319582,,59346,Ramona CDP,,-116.8686075,33.019881
3319583,LRA,59346,Ramona CDP,,-116.863426,33.020983
3319584,,59346,Ramona CDP,,-116.86581,33.0114975
3319585,,59346,Ramona CDP,,-116.8637765,33.01367
3319588,SRA,59346,Ramona CDP,,-116.8576717,33.00440444
3319589,,59346,Ramona CDP,,-116.841387,33.0235045
3319590,,59346,Ramona CDP,,-116.8451752,33.02440437
3319591,,59346,Ramona CDP,,-116.8403784,33.02657333
3319592,,59346,Ramona CDP,,-116.8499236,33.02686176
3424296,SRA,59346,Ramona CDP,,-116.896328,33.0713345
3424403,SRA,59346,Ramona CDP,,-116.9118035,33.0608275
3424404,,59346,Ramona CDP,,-116.8988845,33.0395125
3424405,,59346,Ramona CDP,,-116.9002589,33.03954997
3424406,,59346,Ramona CDP,,-116.895738,33.03993372
3424407,,59346,Ramona CDP,,-116.8948597,33.03419514
3424409,SRA,59346,Ramona CDP,,-116.951215,33.0184795
3424410,,59346,Ramona CDP,,-116.9546125,33.026936
3424412,SRA,59346,Ramona CDP,,-116.9427112,33.01608689
3424417,SRA,59346,Ramona CDP,,-116.931129,33.019412
3424418,,59346,Ramona CDP,,-116.9193509,33.02604019
3424419,,59346,Ramona CDP,,-116.919445,33.026466
3424420,SRA,59346,Ramona CDP,,-116.936111,33.01226
3424421,SRA,59346,Ramona CDP,,-116.9326735,33.0140425
3424422,,59346,Ramona CDP,,-116.901562,33.0205305
3424423,,59346,Ramona CDP,,-116.8992315,33.02198493
3424424,SRA,59346,Ramona CDP,,-116.9045365,33.01348
3424425,,59346,Ramona CDP,,-116.9049459,33.01361241
3424434,SRA,59346,Ramona CDP,,-116.881784,33.0779675
3424435,SRA,59346,Ramona CDP,,-116.8889775,33.070716
3424436,SRA,59346,Ramona CDP,,-116.8730771,33.06421911
3424437,SRA,59346,Ramona CDP,,-116.8796295,33.065658
3424438,SRA,59346,Ramona CDP,,-116.8629312,33.07531225
3424439,,59346,Ramona CDP,,-116.8526679,33.06701352
3424440,SRA,59346,Ramona CDP,,-116.8602392,33.07191648
3424441,SRA,59346,Ramona CDP,,-116.8457148,33.09126573
3424442,SRA,59346,Ramona CDP,,-116.8379786,33.09132683
3424443,SRA,59346,Ramona CDP,,-116.8451407,33.07367311
3424444,SRA,59346,Ramona CDP,,-116.8204024,33.0701548
3424451,SRA,59346,Ramona CDP,,-116.8926896,33.05579594
3424452,,59346,Ramona CDP,,-116.868086,33.0561865
3424453,,59346,Ramona CDP,,-116.863862,33.06262732
3424454,SRA,59346,Ramona CDP,,-116.870137,33.062996
3424455,,59346,Ramona CDP,,-116.8511741,33.06335176
3424456,SRA,59346,Ramona CDP,,-116.8541295,33.04704925
3424457,SRA,59346,Ramona CDP,,-116.8566674,33.04823269
3424458,,59346,Ramona CDP,,-116.8608033,33.04908734
3424459,,59346,Ramona CDP,,-116.8610115,33.053702
3424460,,59346,Ramona CDP,,-116.889007,33.0376035
3424461,,59346,Ramona CDP,,-116.8884975,33.039964
3424462,LRA,59346,Ramona CDP,,-116.8928637,33.04481911
3424463,,59346,Ramona CDP,,-116.8882931,33.02760143
3424464,,59346,Ramona CDP,,-116.8843494,33.02941205
3424465,,59346,Ramona CDP,,-116.893819,33.0328185
3424466,,59346,Ramona CDP,,-116.881012,33.02740741
3424467,,59346,Ramona CDP,,-116.8713726,33.03712539
3424468,,59346,Ramona CDP,,-116.86896,33.03709485
3424469,,59346,Ramona CDP,,-116.8646618,33.0381785
3424470,,59346,Ramona CDP,,-116.8627135,33.0417885
3424471,,59346,Ramona CDP,,-116.8625163,33.04182291
3424472,,59346,Ramona CDP,,-116.8708555,33.04358967
3424473,,59346,Ramona CDP,,-116.8592163,33.04040934
3424474,SRA,59346,Ramona CDP,,-116.850856,33.0433855
3424475,SRA,59346,Ramona CDP,,-116.8520155,33.0443915
3424476,LRA,59346,Ramona CDP,,-116.8565762,33.04510947
3424477,,59346,Ramona CDP,,-116.8718935,33.027152
3424478,,59346,Ramona CDP,,-116.869731,33.032251
3424479,,59346,Ramona CDP,,-116.868564,33.03261967
3424480,,59346,Ramona CDP,,-116.8693369,33.03308787
3424481,,59346,Ramona CDP,,-116.8628468,33.03340852
3424482,,59346,Ramona CDP,,-116.8702055,33.0336275
3424483,,59346,Ramona CDP,,-116.869001,33.03414415
3424484,,59346,Ramona CDP,,-116.8659386,33.03425482
3424485,,59346,Ramona CDP,,-116.871497,33.03441
3424486,,59346,Ramona CDP,,-116.8526525,33.029226
3424487,,59346,Ramona CDP,,-116.8538385,33.029579
3424488,,59346,Ramona CDP,,-116.8564328,33.03405037
3424489,,59346,Ramona CDP,,-116.8589579,33.03421419
3424490,,59346,Ramona CDP,,-116.849672,33.05892768
3424491,SRA,59346,Ramona CDP,,-116.8412155,33.051568
3424492,SRA,59346,Ramona CDP,,-116.820949,33.054093
3424493,,59346,Ramona CDP,,-116.8495795,33.0289105
3424496,,59346,Ramona CDP,,-116.8847765,33.02287212
3424497,,59346,Ramona CDP,,-116.8927271,33.02376806
3424498,,59346,Ramona CDP,,-116.8883457,33.02447972
3424499,,59346,Ramona CDP,,-116.8845814,33.02701113
3424500,,59346,Ramona CDP,,-116.8733271,33.01994268
3424501,,59346,Ramona CDP,,-116.87844,33.020364
3424502,,59346,Ramona CDP,,-116.8755965,33.021023
3424503,,59346,Ramona CDP,,-116.8748111,33.02146061
3424504,,59346,Ramona CDP,,-116.874769,33.02432611
3424505,,59346,Ramona CDP,,-116.874986,33.0152905
3424506,LRA,59346,Ramona CDP,,-116.8629052,33.02267497
3424507,,59346,Ramona CDP,,-116.8561283,33.021648
3424508,,59346,Ramona CDP,,-116.857582,33.02541128
3424509,,59346,Ramona CDP,,-116.8505935,33.02688465
3424510,,59346,Ramona CDP,,-116.8610385,33.0101365
3424511,,59346,Ramona CDP,,-116.8473675,33.0264825
3529932,SRA,59346,Ramona CDP,,-116.925448,33.07610467
3530037,SRA,59346,Ramona CDP,,-116.9017321,33.04664374
3530038,SRA,59346,Ramona CDP,,-116.8967145,33.0485285
3530039,,59346,Ramona CDP,,-116.8956712,33.03653454
3530040,,59346,Ramona CDP,,-116.9097516,33.03629269
3530041,,59346,Ramona CDP,,-116.8988495,33.0320235
3530044,,59346,Ramona CDP,,-116.941237,33.0221145
3530045,SRA,59346,Ramona CDP,,-116.9506879,33.01746899
3530046,SRA,59346,Ramona CDP,,-116.9437322,33.01264726
3530050,SRA,59346,Ramona CDP,,-116.923935,33.019884
3530051,SRA,59346,Ramona CDP,,-116.9231334,33.02229925
3530052,SRA,59346,Ramona CDP,,-116.9267285,33.0250095
3530053,,59346,Ramona CDP,,-116.899523,33.024053
3530054,SRA,59346,Ramona CDP,,-116.9009121,33.00896715
3530055,SRA,59346,Ramona CDP,,-116.9049468,33.01093625
3530062,SRA,59346,Ramona CDP,,-116.880999,33.07746768
3530063,SRA,59346,Ramona CDP,,-116.886467,33.0716125
3530064,SRA,59346,Ramona CDP,,-116.8682875,33.0796815
3530065,SRA,59346,Ramona CDP,,-116.8571375,33.0775545
3530066,,59346,Ramona CDP,,-116.859128,33.064702
3530068,SRA,59346,Ramona CDP,,-116.8463814,33.0737286
3530069,SRA,59346,Ramona CDP,,-116.840184,33.07851
3530070,,59346,Ramona CDP,,-116.837346,33.078794
3530071,SRA,59346,Ramona CDP,,-116.8341936,33.0805596
3530072,SRA,59346,Ramona CDP,,-116.8362277,33.07060093
3530076,SRA,59346,Ramona CDP,,-116.883835,33.057822
3530077,SRA,59346,Ramona CDP,,-116.8822343,33.05580073
3530078,SRA,59346,Ramona CDP,,-116.8760265,33.0515895
3530079,SRA,59346,Ramona CDP,,-116.871189,33.0592595
3530080,,59346,Ramona CDP,,-116.8665355,33.059877
3530081,,59346,Ramona CDP,,-116.859504,33.057418
3530082,,59346,Ramona CDP,,-116.8507892,33.06366196
3530083,,59346,Ramona CDP,,-116.8640284,33.05097917
3530084,,59346,Ramona CDP,,-116.8694555,33.053211
3530085,,59346,Ramona CDP,,-116.8708109,33.05431896
3530086,,59346,Ramona CDP,,-116.8866937,33.0405628
3530087,,59346,Ramona CDP,,-116.8866331,33.04128484
3530088,,59346,Ramona CDP,,-116.888001,33.043118
3530089,,59346,Ramona CDP,,-116.8931635,33.0431445
3530090,,59346,Ramona CDP,,-116.8725726,33.03758022
3530091,,59346,Ramona CDP,,-116.892623,33.032893
3530092,,59346,Ramona CDP,,-116.8867367,33.03592247
3530093,,59346,Ramona CDP,,-116.8799546,33.02833424
3530094,,59346,Ramona CDP,,-116.8799746,33.03053372
3530095,,59346,Ramona CDP,,-116.8727855,33.0331135
3530096,,59346,Ramona CDP,,-116.874141,33.0337945
3530097,,59346,Ramona CDP,,-116.8632537,33.03771432
3530098,,59346,Ramona CDP,,-116.8642076,33.04114968
3530099,,59346,Ramona CDP,,-116.86722,33.04184284
3530100,,59346,Ramona CDP,,-116.8630705,33.0453535
3530101,,59346,Ramona CDP,,-116.8545027,33.03688922
3530102,,59346,Ramona CDP,,-116.8545057,33.03793646
3530103,,59346,Ramona CDP,,-116.8606658,33.03856861
3530104,,59346,Ramona CDP,,-116.852782,33.0396895
3530105,,59346,Ramona CDP,,-116.8695735,33.0276675
3530106,,59346,Ramona CDP,,-116.8688537,33.03368844
3530107,,59346,Ramona CDP,,-116.8656444,33.03488383
3530108,,59346,Ramona CDP,,-116.868658,33.03490431
3530109,,59346,Ramona CDP,,-116.866078,33.0354625
3530110,,59346,Ramona CDP,,-116.870933,33.0355585
3530111,,59346,Ramona CDP,,-116.856377,33.030516
3530112,,59346,Ramona CDP,,-116.8435353,33.05767569
3530114,SRA,59346,Ramona CDP,,-116.8277956,33.05259064
3530115,SRA,59346,Ramona CDP,,-116.8502599,33.04290387
3530116,SRA,59346,Ramona CDP,,-116.849049,33.0434915
3530117,SRA,59346,Ramona CDP,,-116.83556,33.03716
3530118,,59346,Ramona CDP,,-116.8464189,33.03623288
3530119,,59346,Ramona CDP,,-116.8470246,33.03627408
3530120,,59346,Ramona CDP,,-116.837612,33.032092
3530124,,59346,Ramona CDP,,-116.8900255,33.02490288
3530125,,59346,Ramona CDP,,-116.889651,33.0264888
3530126,,59346,Ramona CDP,,-116.8759548,33.02239603
3530127,,59346,Ramona CDP,,-116.888691,33.0110315
3530128,LRA,59346,Ramona CDP,,-116.8641421,33.02107264
3530129,,59346,Ramona CDP,,-116.872442,33.02669473
3530130,,59346,Ramona CDP,,-116.8576105,33.0248705
3530132,,59346,Ramona CDP,,-116.8635745,33.0107355
3530133,SRA,59346,Ramona CDP,,-116.8696917,33.01098151
3530135,,59346,Ramona CDP,,-116.8421596,33.02004925
3530136,,59346,Ramona CDP,,-116.843423,33.021499
3530137,,59346,Ramona CDP,,-116.8397246,33.01448757
3530149,SRA,59346,Ramona CDP,,-116.8432538,33.00003012
3530150,SRA,59346,Ramona CDP,,-116.849963,33.007462
3635129,SRA,59346,Ramona CDP,,-116.9040295,33.0753095
3635130,SRA,59346,Ramona CDP,,-116.903487,33.072994
3635231,LRA,59346,Ramona CDP,,-116.9029272,33.04590797
3635232,SRA,59346,Ramona CDP,,-116.9051675,33.047482
3635233,,59346,Ramona CDP,,-116.9148256,33.04036719
3635237,SRA,59346,Ramona CDP,,-116.9529095,33.0178075
3635241,SRA,59346,Ramona CDP,,-116.9366755,33.013103
3635242,,59346,Ramona CDP,,-116.938383,33.01713682
3635243,,59346,Ramona CDP,,-116.9074752,33.01355493
3635250,SRA,59346,Ramona CDP,,-116.8839005,33.0768
3635251,SRA,59346,Ramona CDP,,-116.8893477,33.07243656
3635252,SRA,59346,Ramona CDP,,-116.88077,33.0683855
3635253,SRA,59346,Ramona CDP,,-116.8712245,33.076771
3635254,SRA,59346,Ramona CDP,,-116.8584646,33.07841838
3635255,SRA,59346,Ramona CDP,,-116.861069,33.0797915
3635256,SRA,59346,Ramona CDP,,-116.8684175,33.06629394
3635257,SRA,59346,Ramona CDP,,-116.8339795,33.0749993
3635258,,59346,Ramona CDP,,-116.8391145,33.06732382
3635263,SRA,59346,Ramona CDP,,-116.8773452,33.06331363
3635264,SRA,59346,Ramona CDP,,-116.8891081,33.04868018
3635265,SRA,59346,Ramona CDP,,-116.886265,33.04885139
3635266,SRA,59346,Ramona CDP,,-116.870599,33.059562
3635267,,59346,Ramona CDP,,-116.8576325,33.061654
3635268,,59346,Ramona CDP,,-116.8677753,33.04987291
3635269,,59346,Ramona CDP,,-116.8707295,33.05238593
3635270,,59346,Ramona CDP,,-116.8595958,33.04592935
3635271,,59346,Ramona CDP,,-116.8588452,33.04633232
3635272,,59346,Ramona CDP,,-116.8591978,33.04761767
3635273,LRA,59346,Ramona CDP,,-116.892156,33.0439865
3635274,,59346,Ramona CDP,,-116.881216,33.03641866
3635275,,59346,Ramona CDP,,-116.88614,33.03024
3635276,,59346,Ramona CDP,,-116.8884568,33.03147817
3635277,,59346,Ramona CDP,,-116.8943261,33.03407779
3635278,,59346,Ramona CDP,,-116.8767378,33.02794472
3635279,,59346,Ramona CDP,,-116.8732335,33.0281705
3635280,,59346,Ramona CDP,,-116.8667465,33.0384655
3635281,,59346,Ramona CDP,,-116.8711655,33.04004467
3635282,,59346,Ramona CDP,,-116.8670012,33.04342781
3635283,,59346,Ramona CDP,,-116.8677821,33.04342438
3635284,,59346,Ramona CDP,,-116.8664565,33.0447365
3635285,,59346,Ramona CDP,,-116.850933,33.037037
3635286,,59346,Ramona CDP,,-116.8588509,33.03875719
3635287,,59346,Ramona CDP,,-116.860117,33.040332
3635288,,59346,Ramona CDP,,-116.8587145,33.043421
3635289,,59346,Ramona CDP,,-116.8564339,33.04397533
3635290,LRA,59346,Ramona CDP,,-116.8561389,33.04416966
3635291,,59346,Ramona CDP,,-116.8593085,33.044908
3635292,,59346,Ramona CDP,,-116.8656471,33.02778896
3635293,,59346,Ramona CDP,,-116.8650535,33.0281975
3635294,,59346,Ramona CDP,,-116.8648955,33.0319065
3635295,,59346,Ramona CDP,,-116.8700965,33.032757
3635296,,59346,Ramona CDP,,-116.8667791,33.03375617
3635297,,59346,Ramona CDP,,-116.869109,33.0339105
3635298,,59346,Ramona CDP,,-116.8688535,33.034212
3635299,,59346,Ramona CDP,,-116.868056,33.034919
3635300,,59346,Ramona CDP,,-116.861112,33.03281649
3635301,,59346,Ramona CDP,,-116.8543457,33.0336221
3635302,,59346,Ramona CDP,,-116.8477384,33.05601325
3635303,SRA,59346,Ramona CDP,,-116.8372835,33.046015
3635304,SRA,59346,Ramona CDP,,-116.8369055,33.04978
3635305,SRA,59346,Ramona CDP,,-116.838214,33.050919
3635307,SRA,59346,Ramona CDP,,-116.8410722,33.03881599
3635308,SRA,59346,Ramona CDP,,-116.845829,33.0404275
3635309,,59346,Ramona CDP,,-116.845369,33.028945
3635310,,59346,Ramona CDP,,-116.8488976,33.03337426
3635311,,59346,Ramona CDP,,-116.8428927,33.03555582
3635312,,59346,Ramona CDP,,-116.8895405,33.0251325
3635313,,59346,Ramona CDP,,-116.8904155,33.02591343
3635314,,59346,Ramona CDP,,-116.8737906,33.0188136
3635315,,59346,Ramona CDP,,-116.8758387,33.01898592
3635316,,59346,Ramona CDP,,-116.881744,33.02349844
3635317,,59346,Ramona CDP,,-116.87736,33.02431931
3635318,,59346,Ramona CDP,,-116.881119,33.0261825
3635319,,59346,Ramona CDP,,-116.8830261,33.01364879
3635320,,59346,Ramona CDP,,-116.876995,33.0164175
3635321,,59346,Ramona CDP,,-116.8619385,33.02528382
3635322,,59346,Ramona CDP,,-116.8695452,33.02545705
3635323,,59346,Ramona CDP,,-116.864098,33.02601804
3635324,,59346,Ramona CDP,,-116.8532692,33.02456086
3635325,,59346,Ramona CDP,,-116.8586325,33.0252385
3740117,SRA,59346,Ramona CDP,,-116.903482,33.07446332
3740229,LRA,59346,Ramona CDP,,-116.903151,33.045796
3740230,,59346,Ramona CDP,,-116.8970275,33.0422375
3740232,SRA,59346,Ramona CDP,,-116.9422455,33.0145615
3740234,,59346,Ramona CDP,,-116.9272267,33.02350843
3740235,,59346,Ramona CDP,,-116.9209215,33.0263935
3740236,SRA,59346,Ramona CDP,,-116.9306807,33.01304199
3740237,,59346,Ramona CDP,,-116.894593,33.025204
3740238,SRA,59346,Ramona CDP,,-116.8994949,33.01094093
3740247,SRA,59346,Ramona CDP,,-116.884306,33.07585122
3740248,SRA,59346,Ramona CDP,,-116.867091,33.0738155
3740249,SRA,59346,Ramona CDP,,-116.8647615,33.0790945
3740250,SRA,59346,Ramona CDP,,-116.8585455,33.0774245
3740251,SRA,59346,Ramona CDP,,-116.855104,33.0721205
3740252,SRA,59346,Ramona CDP,,-116.8339789,33.09376146
3740253,SRA,59346,Ramona CDP,,-116.836784,33.0841583
3740254,SRA,59346,Ramona CDP,,-116.8357488,33.08436968
3740255,SRA,59346,Ramona CDP,,-116.849634,33.079767
3740256,SRA,59346,Ramona CDP,,-116.8321651,33.07947186
3740257,SRA,59346,Ramona CDP,,-116.8366646,33.08196821
3740258,SRA,59346,Ramona CDP,,-116.8375099,33.08225423
3740260,SRA,59346,Ramona CDP,,-116.8152187,33.0641219
3740264,SRA,59346,Ramona CDP,,-116.8849689,33.05674987
3740265,SRA,59346,Ramona CDP,,-116.8923295,33.05083033
3740266,SRA,59346,Ramona CDP,,-116.8787075,33.0485725
3740267,,59346,Ramona CDP,,-116.8666805,33.0596523
3740268,,59346,Ramona CDP,,-116.8690582,33.05085649
3740269,SRA,59346,Ramona CDP,,-116.8537924,33.0485827
3740270,SRA,59346,Ramona CDP,,-116.8584221,33.05125331
3740271,,59346,Ramona CDP,,-116.8935885,33.037916
3740272,,59346,Ramona CDP,,-116.883801,33.041112
3740273,,59346,Ramona CDP,,-116.8810281,33.03826311
3740274,,59346,Ramona CDP,,-116.876712,33.0419915
3740275,,59346,Ramona CDP,,-116.8867503,33.02745507
3740276,,59346,Ramona CDP,,-116.8840944,33.02858042
3740277,,59346,Ramona CDP,,-116.8911959,33.02996724
3740278,,59346,Ramona CDP,,-116.8894521,33.03310148
3740279,,59346,Ramona CDP,,-116.8858879,33.03437313
3740280,,59346,Ramona CDP,,-116.8804277,33.02819267
3740281,,59346,Ramona CDP,,-116.8827354,33.03182917
3740282,,59346,Ramona CDP,,-116.8786792,33.03297799
3740283,,59346,Ramona CDP,,-116.8704665,33.03678719
3740284,,59346,Ramona CDP,,-116.8718342,33.03870546
